Wall time,Step,Value
1726182033.2345397,378,0.36395999789237976
1726182096.3992608,504,0.32047998905181885
1726182287.381831,882,0.2618800103664398
1726182318.8961856,945,0.25554999709129333
1726182434.120797,1176,0.23413999378681183
1726182588.9423718,1491,0.213359996676445
1726182619.8986838,1554,0.20979000627994537
1726182825.3103328,1974,0.18904000520706177
1726183447.0368018,3255,0.15650999546051025
1726183477.5360825,3318,0.1553100049495697
1726183569.3891852,3507,0.1525000035762787
1726183732.3283648,3843,0.14762000739574432
1726184200.7323735,4809,0.13740000128746033
1726184251.7401855,4914,0.13620999455451965
1726184467.6013198,5355,0.13219000399112701
1726184518.7341428,5460,0.131400004029274
1726184590.3534946,5607,0.1302099972963333
1726184675.9961207,5730,0.07665999978780746
1726185034.2518973,6465,0.08372999727725983
1726185054.4674084,6507,0.0838100016117096
1726185135.9254975,6675,0.08508999645709991
1726185350.2625172,7116,0.08286000043153763
1726185431.5335917,7284,0.08297999948263168
1726185634.7447798,7704,0.08297999948263168
1726186173.8964286,8838,0.08246000111103058
1726186183.8661723,8859,0.08263999968767166
1726186383.0065672,9279,0.08229000121355057
1726186412.6687846,9342,0.08219999819993973
1726186561.4179027,9657,0.08206000179052353
1726186590.8961058,9720,0.08201000094413757
1726186600.7638423,9741,0.08194000273942947
1726186700.1262693,9951,0.08178000152111053
1726186888.9753845,10350,0.08134999871253967
1726187097.0609372,10791,0.08101999759674072
1726187316.7943606,11253,0.08118999749422073
1726187778.7057161,11817,0.0786300003528595
1726187937.2025626,12153,0.07530999928712845
1726188006.6607547,12300,0.07453999668359756
1726188016.5694952,12321,0.0744599997997284
1726188343.3879242,13014,0.07673999667167664
1726188482.5423224,13308,0.07644999772310257
1726188551.7874987,13455,0.07631000131368637
1726188561.5592291,13476,0.07631999999284744
1726188581.3927133,13518,0.0765099972486496
1726188611.0749295,13581,0.07681000232696533
1726188630.8224053,13623,0.0770300030708313
1726188749.584282,13875,0.07722000032663345
1726188848.540679,14085,0.07743000239133835
1726189273.817465,14988,0.0771699994802475
1726189353.1083903,15156,0.07698000222444534
1726189431.8012729,15324,0.07700999826192856
1726189649.1800256,15786,0.0771699994802475
1726189688.5399678,15870,0.07700999826192856
1726189777.4926152,16059,0.0770300030708313
1726189816.7525506,16143,0.07706999778747559
1726189836.5640304,16185,0.0770300030708313
1726189925.6755354,16374,0.07684999704360962
1726189975.171235,16479,0.07698000222444534
1726189994.969715,16521,0.07706999778747559
1726190045.2874753,16626,0.07694999873638153
1726190064.9519467,16668,0.0769599974155426
1726190104.4839013,16752,0.07705000042915344
1726190144.0938604,16836,0.0769599974155426
1726190204.8454027,16962,0.07739000022411346
1726190214.674136,16983,0.07739000022411346
1726190467.1920226,17463,0.08128000050783157
1726190506.7669811,17547,0.0803999975323677
1726190832.8844,18240,0.08156000077724457
1726190903.26166,18387,0.0805400013923645
1726190962.445084,18513,0.08071999996900558
1726191214.886801,19038,0.08028999716043472
1726191235.0663095,19080,0.07993000000715256
1726191315.7643418,19248,0.0798799991607666
1726191568.000193,19773,0.08004000037908554
1726191598.2644553,19836,0.08016999810934067
1726191689.0662425,20025,0.07972999662160873
1726191769.7382727,20193,0.07948999851942062
1726191860.3710454,20382,0.0792199969291687
1726191870.386794,20403,0.07919999957084656
1726191930.8083096,20529,0.07958000153303146
1726191940.8510604,20550,0.07953999936580658
1726191990.907802,20655,0.07914000004529953
1726192172.0393395,21033,0.07908999919891357
1726192202.2125955,21096,0.07941000163555145
1726192292.6173527,21285,0.07926999777555466
1726192784.365106,22314,0.07959999889135361
1726192815.5504375,22377,0.07960999757051468
1726192835.6969428,22419,0.07970999926328659
1726192876.1019633,22503,0.07979000359773636
1726192936.558482,22629,0.08020000159740448
1726192987.117262,22734,0.08019000291824341
1726193285.65729,22941,0.08623000234365463
1726193345.3677526,23067,0.07778999954462051
1726193395.216479,23172,0.08077000081539154
1726193499.6476238,23382,0.07986000180244446
1726193924.1917362,24264,0.07874000072479248
1726193964.3307369,24348,0.07912000268697739
1726193974.4874952,24369,0.07927999645471573
1726193984.4622402,24390,0.07930000126361847
1726194165.8217952,24768,0.0794999971985817
1726194296.551567,25041,0.07895000278949738
1726194427.722372,25314,0.07906000316143036
1726194810.1559541,26112,0.07872000336647034
1726194920.7472208,26343,0.07878000289201736
1726194950.8744717,26406,0.07862000167369843
1726194981.1217332,26469,0.07885999977588654
1726195183.0018225,26889,0.07917000353336334
1726195243.5823507,27015,0.07912000268697739
1726195314.1556256,27162,0.07898999750614166
1726195535.0591352,27624,0.07999999821186066
1726195565.200389,27687,0.07983999699354172
1726195676.0366726,27918,0.07972999662160873
1726195706.2429304,27981,0.07971999794244766
1726195736.583199,28044,0.07953000068664551
1726195746.6499507,28065,0.07979000359773636
1726196256.0485532,29070,0.07565999776124954
1726196316.4140654,29196,0.07502999901771545
1726196326.4618165,29217,0.0754999965429306
1726196547.3483255,29679,0.07666999846696854
1726196667.9453392,29931,0.07793000340461731
1726196768.106919,30141,0.0782100036740303
1726196808.413934,30225,0.0783500000834465
1726197072.7586043,30771,0.07752999663352966
1726197181.507733,31002,0.07705000042915344
1726197260.3586273,31170,0.0771000012755394
1726197319.4750452,31296,0.07724999636411667
1726197635.5746708,31968,0.0770300030708313
1726197674.973615,32052,0.07699999958276749
1726197921.2220201,32577,0.07628999650478363
1726198078.4077687,32913,0.07620999962091446
1726198088.3335109,32934,0.0762299969792366
1726198236.3335726,33249,0.07608000189065933
1726198275.882528,33333,0.07581999897956848
1726198433.971345,33669,0.07559999823570251
1726198443.7640765,33690,0.07558999955654144
1726198661.2203295,34152,0.07599999755620956
1726198760.10772,34362,0.07586999982595444
1726198980.8970702,34422,0.07181999832391739
1726199030.1067479,34527,0.07986000180244446
1726199059.3939369,34590,0.07660000026226044
1726199255.824618,35010,0.07152000069618225
1726199394.0219471,35304,0.07491999864578247
1726199483.2206151,35493,0.07507999986410141
1726199522.7535696,35577,0.0751900002360344
1726199542.469043,35619,0.07506000250577927
1726199562.2405202,35661,0.07485000044107437
1726199592.013747,35724,0.07479999959468842
1726199661.129912,35871,0.07487999647855759
1726199750.4835904,36060,0.07496000081300735
1726199888.360895,36354,0.07428999990224838
1726199908.041368,36396,0.07457999885082245
1726199938.1366155,36459,0.07461000233888626
1726199987.4723034,36564,0.07487999647855759
1726200016.8905025,36627,0.07462000101804733
1726200026.807243,36648,0.07473000138998032
1726200223.819968,37068,0.07464999705553055
1726200312.4390066,37257,0.07434999942779541
1726200371.6314309,37383,0.07422000169754028
1726200450.2093046,37551,0.0743200033903122
1726200539.3999705,37740,0.07408999651670456
1726200608.5081365,37887,0.07440000027418137
1726200815.432116,38328,0.07410000264644623
1726200854.8570614,38412,0.07405000180006027
1726200953.6484463,38622,0.07406000047922134
1726200993.248406,38706,0.07401999831199646
1726201081.6460135,38895,0.07393000274896622
1726201210.4666426,39168,0.07405000180006027
1726201240.0488515,39231,0.07407999783754349
1726201299.5392985,39357,0.07383999973535538
1726201319.2467706,39399,0.0737999975681305
1726201741.3780553,40236,0.07282999902963638
1726201909.1665967,40593,0.07058999687433243
1726202008.7150364,40803,0.07109999656677246
1726202038.3002484,40866,0.07050000131130219
1726202057.9747193,40908,0.0716399997472763
1726202235.331975,41286,0.07169999927282333
1726202373.0842714,41580,0.07215999811887741
1726202392.7347405,41622,0.07188999652862549
1726202570.0929945,42000,0.07161000370979309
1726202609.6469522,42084,0.07179000228643417
1726202688.2968295,42252,0.07179000228643417
1726202855.9623618,42609,0.0713300034403801
1726202915.5288138,42735,0.07100000232458115
1726203152.1775029,43239,0.07119999825954437
1726203280.424087,43512,0.07141000032424927
1726203309.9062905,43575,0.07151000201702118
1726203319.761027,43596,0.07150000333786011
1726203359.5229986,43680,0.07161000370979309
1726203399.198964,43764,0.07143999636173248
1726203438.856929,43848,0.07128000259399414
1726203508.3511221,43995,0.07113999873399734
1726203656.2861795,44310,0.07090000063180923
1726203991.867392,45024,0.07038000226020813
1726204031.3593426,45108,0.07038000226020813
1726204100.2414918,45255,0.07043000310659409
1726204190.0592053,45444,0.07041999697685242
1726204607.1448646,45903,0.07167000323534012
1726204626.7793317,45945,0.06971000134944916
1726204646.4538047,45987,0.06736999750137329
1726204725.308695,46155,0.06701000034809113
1726204804.0115776,46323,0.06624999642372131
1726204843.4125247,46407,0.06752000004053116
1726205041.2643113,46827,0.06852000206708908
1726205090.627001,46932,0.06852000206708908
1726205100.3977304,46953,0.06843999773263931
1726205120.1802094,46995,0.06824000179767609
1726205150.0504413,47058,0.06853999942541122
1726205199.5901444,47163,0.068340003490448
1726205268.5823019,47310,0.06821999698877335
1726205298.1465123,47373,0.06835000216960907
1726205347.1731758,47478,0.06882999837398529
1726205534.495177,47877,0.0697999969124794
1726205633.476574,48087,0.07063999772071838
1726205692.6649988,48213,0.07073000073432922
1726205751.5924041,48339,0.07054000347852707
1726205790.9033413,48423,0.07092999666929245
1726205909.1411796,48675,0.07067999988794327
1726205918.983913,48696,0.07062999904155731
1726206166.0953834,49221,0.07130999863147736
1726206254.9990292,49410,0.07117000222206116
1726206599.8067992,50145,0.07129000127315521
1726206609.8025467,50166,0.07130999863147736
1726206629.5650237,50208,0.07131999731063843
1726207064.5245337,51132,0.07151000201702118
1726207143.3654265,51300,0.0715700015425682
1726207212.4155865,51447,0.07146000117063522
1726207232.050055,51489,0.0715700015425682
1726207251.8145316,51531,0.0715399980545044
1726207329.405471,51633,0.07291000336408615
1726207575.1615222,52158,0.0722000002861023
1726207584.9302533,52179,0.07216999679803848
1726207683.7648554,52389,0.0715700015425682
1726207703.4363253,52431,0.07129000127315521
1726207752.9410253,52536,0.07169999927282333
1726207892.4964557,52830,0.07113999873399734
